Id,Text,IsRetweet,IsSelfMentioned,Retweets#,Favorites#,Hashtags#,Medias#,Mentions#,SenderId,SenderAccountYears,SenderFavorites#,SenderFollowings#,SenderFollowers#,SenderStatues#,SenderLocation,Emojis#,Punctuations#,UpperCaseLetter#,Letter#,Symbols#,Words#,TWords#,UWords#,SlangWords#,AvgWordLength,IsCyberbullying
1162624914177875968,"yani diyor ki bırak da rahat rahat orospu çocukluklarının hepsini yapayım doyunca döner düzeldim derim",False,False,0,0,0,0,0,498967512,7,4084,205,355,15794,türkiye,0,6,1,88,0,15,1,0,1,5,True
1162627622708191232,"pudingin soğumuş pürüzsüz yüzeyini öpmek zevk alınan ufak sapık",False,False,3,39,0,0,0,16626956,11,10,5,2653596,16833,istanbul,0,3,0,61,1,9,0,0,1,6,False
1162628434692124672,"ya benim hayatım senin ağzından çıkan iki güzel sözle değişecekse zaten ben öyle hayatın anasını sikerim sana bırakmam ki",False,False,1,2,0,0,0,1161583126948327425,0,148,24,24,12,adana,0,0,1,103,0,19,1,0,1,5,True
1162628699394576385,"ulan 99 da ak parti mi vardi her boku illa baglayacaksiniz akpye",False,False,0,0,0,0,1,1011363915354210304,1,2857,553,575,2080,istanbul,0,2,2,53,0,12,2,0,1,4,True
1162636244351889408,"youtuber lar alanlara yırtık dondan fırlar gibi fırlama",False,False,0,0,0,0,1,73673589,10,17310,227,84,6733,türkiye,0,1,1,50,0,8,1,0,1,6,False
1162640004516130817,"aynı boku lacivertleri diye bir söz vardır bildin mi",False,False,0,0,0,0,1,4098711405,4,3232,83,123,231,amasya,0,2,1,45,0,9,1,0,1,5,True
1162640012216848384,"günaydın gerizeka",False,False,0,0,0,0,0,1080932665975623680,0,86,58,43,29,türkiye,0,0,0,18,0,2,0,0,1,9,True
1162643777325977601,"yağmurlu havalarda duraklarda bekleyen insanları ıslatmamak için biraz daha yavaş ve sakin kullanın şu arabaları be orospu çocukları",False,False,0,0,0,0,0,348840899,8,390,92,92,339,kocaeli,0,5,1,115,0,18,1,0,1,6,True
1162643780182433792,"orospu çoçukları bi gidin yeter amk sizinamkadnancılar",False,False,0,0,1,0,0,2988373971,4,24183,150,189,3778,adapazarı,0,1,4,48,0,7,2,0,2,6,True
1162643789342814208,"o zaman ben kendimi tavus kuşu ilan ediyorum aq",False,False,0,0,0,0,1,1036994758181310465,1,405,63,74,809,kastamonu,0,0,0,39,0,9,0,0,1,4,True
1162643794354987009,"hay falcaonuzun amk alında kurtulalım yada almayında taşşak geçelim yeter yavv",False,False,0,0,0,0,0,420147373,8,3522,1434,1550,12341,istanbul,0,0,1,68,0,11,1,0,1,6,True
1162648769667768320,"keyfim öyle istedi yaptım siktir gidin",False,False,5,35,0,0,0,1131175249901494273,0,14835,2868,2830,1403,konya,0,2,1,35,0,6,1,0,1,5,True
1162651341115809792,"sen o trabzonspor şalına o kadar para ver bir maça götürme sende az değişmişsin yeni anladık muhibbii hsjdfj",False,False,0,1,0,0,0,750440432585375744,3,40152,896,1327,2309,balıkesir,0,1,2,92,0,18,2,0,0,5,False
1162655019642101760,"fotoğrafa bakınca ezik çaresizlik vizyonsuzluk galatasaray kompleksi kupa kaldıramamanın vermiş olduğu ruhsal çöküş görüyorsunuz",False,False,76,368,0,1,0,2171204533,6,395,20888,28455,1267,türkiye,2,7,6,118,0,14,6,0,1,8,True
1162655114605338625,"çok geç kalmış değilsin aslanım kafedekini al götür",False,False,0,0,0,0,1,839493049608777730,2,2495,59,67,318,antalya,1,1,1,44,0,8,1,0,0,5,False
1162655117381947392,"ha siktir lan embesil herif",False,False,0,0,0,0,1,273597636,8,421,243,19,2511,ankara,0,0,1,23,0,5,1,0,2,4,True
1162658867144269824,"ödemeler elden 0551 428 34 12 merhaba canım sınırsız doya doya bir ilişki için doğru kişi benim ve iddalıyım ısparta eskort isparta yalvaç eğirdir şarkikaraağaç eskort eskort bayan sex masaj porno ifşa mutluson",False,False,1,1,1,1,0,1155176207945797634,0,15,12,133,30,tokat,4,1,5,178,0,33,5,0,4,5,True
1162658898542833664,"o arkada pislik gibi sırıtan hırbo da cehennemin dibini boylamıştır inşallah",False,False,0,0,0,0,1,3166910139,4,1973,173,72,290,NA,0,3,1,66,0,11,1,1,1,6,True
1162662655896752128,"güzel insanlara selam olsun o bazı piç kurularına ise bu",False,False,0,0,0,0,0,755856077468504064,3,2450,142,74,183,ankara,2,0,1,47,0,10,1,0,1,4,True
1162662665837326336,"kader gayrete aşıktır",False,False,0,0,0,0,0,2768123689,5,1930,184,188,653,karabük,0,3,2,19,0,3,2,0,0,6,False
1162662668987195393,"kur an kıssaları temsili diyerek küfre giren ve mısır da hakkında küfr le ilgi yargı kararı olan mürted ebu zeyd i ist müftüsü maşalı tdv islam ansiklopedisinde övüyor sünni müslümanlara islamcı ehli sünnet e gelenekçi islam diyen mezhepsiz reformist ahmak",False,False,0,0,0,0,0,2645189556,5,3610,889,2485,36727,türkiye,0,18,11,217,0,40,11,0,1,5,True
1162662677614866433,"akustik söylenen parçalar beni alıp başka dünyaya götünü",False,False,0,0,0,0,0,779702110866866177,3,10618,157,141,576,ankara,1,0,1,57,0,8,1,0,1,7,False
1162666452723339264,"kuranda tağutun hükümleriyle hükmedenlerin kafir kafir yeri ise cehennem der sizce yaşayan ölmeye aday kaç kafir var dersiniz",False,False,0,0,0,0,1,178000117,9,4,1045,1602,52163,turkiye,0,3,4,116,0,18,4,0,3,6,True
1162670907749556226,"ota boka gülen biri olmak benim seçimimdi yoksa bu hayatta hiçbir şeyin komik olmadığının ben de farkındayım",False,False,410,3841,0,0,0,1383132374,6,269139,699283,1252121,2466,ankara,0,1,0,92,0,17,0,0,0,5,False
1162672216661811201,"ota boka gülüyoruz diye derdimiz tasamız yokmuş gibi davranıp üzüldüğümüz şeyleri de boş görüp küçümseyen insanlar çok iticisiniz allah belanızı verse de kurtulsam",False,False,1,16,0,0,0,1012371343764066306,1,25079,1256,1887,1796,ankara,0,2,2,141,0,23,2,0,0,6,True
1162677753566650375,"1 ton vardır bu amk sikin kalkmaz",False,False,0,0,0,0,1,3151298059,4,610,110,76,438,adapazarı,0,0,0,27,0,7,0,0,1,3,True
1162677758604054535,"kovuldunuz mu yalaka yetmedi mi kalmanız içinbeter olun",False,False,0,0,0,0,1,180366413,9,15208,1639,1157,44823,sakarya,3,1,2,51,0,8,2,0,1,6,True
1162677776312352768,"öğrenci eskort bayanlar masaj duş grup sex randevu için ara canim ankara çankaya ankara eskort esc bayan kadın türk türbanlı seks liseli üniversiteli gizli porn porno sikiş sanal sohbet ifşa izle azgın güzel kızlar sakso bakire olgun dul evli çift jigolo çok azdım 913",False,False,0,1,2,2,0,488609712,7,226,38,444,38,ankara,3,5,54,225,0,44,39,4,5,5,True
1162685305402601473,"orospu çocuklarıı",False,False,0,0,0,0,2,972504990286786560,1,1009,636,52,930,kocaeli,0,0,1,30,0,2,1,0,1,15,True
1162685311438282752,"sen bihter ziyagilsin aptal etme",False,False,0,0,0,0,1,1124785686350127104,0,334,12,17,18,bursa,0,0,3,31,0,5,3,0,1,6,True
1162685313187233792,"arkadaşlar sizin ananızı sikerim",False,False,0,0,0,0,0,1012417062067634179,1,2663,112,107,3356,bursa,0,0,0,29,0,4,0,0,1,7,True
1162685315653558272,"aynı sorunu yarakımda yaşıyorum",False,False,0,0,0,0,1,2759589115,5,24569,278,166,2799,beylikdüzü,3,0,1,28,0,4,1,0,0,7,True
1162685319726215168,"aynen knk tüm gün göt büyütmenle alakası yoktur",False,False,0,0,0,0,1,848536210456883200,2,7125,220,180,2370,nottamun,0,0,1,40,0,8,1,0,1,5,True
1162685328404156416,"laylon ne  amına koyim",False,False,0,0,0,0,1,825343976513368064,2,422,70,37,206,türkiye,0,0,1,18,0,4,1,0,1,4,True
1162689077189251074,"profilini niye değiştin sen aq",False,False,0,0,0,0,1,1053142630761140225,1,22466,1483,2157,2075,sivas,0,0,0,26,0,5,0,0,1,5,True
1162689089373708289,"ne salak adamsınız sizin de şampiyonluklarınız var ama 3 temmuz un pasif camiasından fazla bişey beklemek anlamsız olurdu harbi söylüyorum fenerbahçe kompleksi yüzünden haklarınızı savunacak halde bile değilsiniz yazık size",False,False,0,0,0,0,1,1141363427841052672,0,5129,220,152,1459,manisa,4,3,2,194,0,30,2,0,1,6,True
1162689092334866432,"bu kadar çekememezlik olur mu acep ne ikmişiz zamanında demekki ya raklarına sağlık",False,False,0,0,0,0,1,136769999,9,1519,1477,241,4203,bergama,0,7,1,71,0,13,1,0,0,5,True
1162689093278543872,"boktan la",False,False,0,0,0,0,2,945342156314693632,1,14584,2788,2982,2918,adana,0,0,0,11,0,2,0,0,1,5,True
1162692869620207618,"sg amk butün golleri boş kale roma bunun gibi çöpe 1m vermez",False,False,0,0,0,0,1,1010950722094018562,1,7535,251,59,937,hatay,0,0,2,49,0,12,1,0,1,4,True
1162696624424050688,"ücreti elden alan bayan benimdetayli bilgi için arayin okfce dünyanın neresinde olursa olsuninen haksız bir tokadın acısını yüreginde hissedebilmektir insan olmak izmit eskort eskort sex eskort bayan sex izmit bayan",False,False,0,0,1,1,0,1159298078844887040,0,0,12,0,2,kırklareli,3,2,48,186,0,30,9,8,3,6,True
1162697300206133248,"öldüğüm gün tabutumu götünü bu dünya derdinden bir şey var sanma benim için ağlama yazık vah vah deme eyvah demenin sırası şeytanın tuzağına düştüğün andır cenazemi toprağa gömdüğün zaman ayrılık ayrılık deme işte o zamandır benim kavuşma ve buluşma zamanım",False,False,11,18,0,0,0,1048887068976455680,1,6241,791,788,4282,türkiye,0,16,4,222,0,40,4,0,1,5,False
1162704175156932608,"düzenli bir şekilde anlatacagim sonra bu seyahat beni çok değiştirdi salak daha da salak buluyorum",False,False,0,0,0,0,0,2180655666,6,436,292,488,10826,new,0,3,1,88,0,15,1,0,2,5,True
1162704177631571969,"van gogh tabutunun civilerini agzıyla acmaya calısıyo su an yeter aq beni salak sacma sekillerde story atip bunun sanat oldugunu saniyorsunuz diye",False,False,0,0,0,0,0,1033349522502701067,1,1755,153,67,318,bandırma,0,0,0,125,0,22,0,0,2,5,True
1162704186364112896,"ayse ayse seni gorunce aklima hep ne kadar bos bir insan oldugun geliyor cok cabaliyor musun bu kadar salak olmak cok cabaliyo musunuz birbirinizin gotunu yalaka icin",False,False,0,0,0,0,0,861144536772476930,2,96519,381,1797,18545,yiğit,0,2,0,141,0,27,0,0,2,5,True
1162704188805144579,"gerçeğisaklamanızınbedelini buhalkböyleçekiyo yandaş yalaka kanallar kılıçdaroğlugitsinincegelsin artik yeterr",False,False,0,0,3,1,10,795380967544385536,3,4312,664,894,927,ankara,15,3,30,110,0,8,6,2,1,13,True
1162704193804804101,"şu pavyon sahibi tipinizle çekilin önümden",False,False,0,0,0,0,0,901887356361474049,2,22691,154,556,10414,mersin,0,0,0,37,0,6,0,0,1,6,True
1162704548882014208,"bitmiyorlar mindhunter a da dadanmışlar nefret suçu embesil cehalet denyo bu kafasız hepsini aynı entry de toplamayı başarmış",False,False,2,8,0,1,0,1060080392840142854,1,7236,388,1930,2133,istanbul,0,11,4,114,0,18,4,0,2,6,True
1162706292059922437,"senin karakterini şikeyim al buda artı götünü girsin bozüyük 4 eylül parkı",False,False,1,1,0,0,0,4861611368,3,56721,457,912,4818,eskişehir,1,1,2,63,0,12,2,0,1,5,True
1162708135259365379,"buna rağmen etkili bir koordinasyon ve yönetim becerisiyle yaraların kısa süre içinde sarılmasını yaklaşık altı ilimizi etkileyen geniş çaplı hasarların onarılması konusunda gayret sarf ettik",False,False,484,1088,0,0,0,214017108,9,0,0,4930135,5438,türkiye,0,2,1,167,0,25,1,0,0,6,False
1162708395289403395,"exole sonunda kafayi yedirttiniz amk qğwdşkdkwqğwğsşöxzk",False,False,4,48,0,1,0,850039648399351812,2,79265,493,2173,35392,turkey,0,0,51,51,0,6,6,6,1,8,True
1162711735788277762,"dbeylikdüzü travesti manken azra 05324624288 güler yüz sevgili tadinda incecik bel kocaman meme beylikdüzü meydana 2 dk mesafe masaj ve duş imkani otopark var beylikduzu beylikdüzütravesti esenyurt ikitelli bahçeşehir avcılar beylikduzuaktif",False,False,0,0,7,1,0,1104297358391693317,0,407,311,662,368,beylikdüzü,10,7,99,211,2,31,19,18,2,6,True
1162715505867800576,"kime güven kaldiki bu kahpe dünyada",False,False,0,0,0,0,2,1038036988786556929,1,60,1030,33,125,konya,0,0,30,30,0,6,6,6,1,5,True
1162719286928052224,"7 iyi güzel de kimler alsın bu kitabı diye sorduğunuzu duyar gibiyim kitap aslında kanaatimce gayet güzel ayt tekrar kitabı olmuş ayt konularını sıkılmadan genel kapsamda bu kitapla tekrar edebilirsiniz fazla ayrıntıya girmeden",False,False,0,0,0,0,0,805808814947758080,3,22170,591,501,3514,kahramanmaraş,0,6,3,195,0,33,3,0,0,5,False
1162723043619278848,"boş tenekeyi bunlar da süper kahraman sanıyor bu aptal toplum onu cumhurbaşkanı da yapar bu gidişle",False,False,0,0,0,0,3,752083399905607681,3,3467,53,41,8130,türkiye,0,2,3,84,0,16,3,0,1,5,True
1162723048971276288,"ağzımdan çıkanları götünü anlayanlara güzergah öğretecek vaktim yok herkes algısına çekidüzen versin burdansesleniyorum",False,False,0,0,1,0,0,1074043418899292161,1,331,86,88,150,ankara,2,3,4,109,0,13,3,0,1,8,True
1162725786576723968,"bazı gerizeka 25 yıldır falan filan diye başladılar oğlum halk chp nin umrunda değil ve hiç umrunda olmadı bunlar hem tembel hem basiretsiz başkanlık kriz yönetmeliği demek mazbatayla bu sorumluluğu üstlendi beceremiyorsa çekilsin o kadar basit istanbuldayağmur",False,False,25,61,1,0,0,983983137771401216,1,14552,8086,8156,856,bilecik,0,11,12,230,0,37,9,1,1,6,True
1162726825124085764,"aptal ve ahlaksızsın pisliğinde boğul",False,False,0,0,0,0,2,916787137483366403,2,6402,1443,283,1131,uşak,6,0,1,33,0,5,1,0,1,6,True
1162726829414846465,"ben varım yavrum  amına güzel girerim",False,False,0,0,0,0,1,880146739675770880,2,4453,1295,70,3671,türkiye,0,0,1,31,0,6,1,0,1,5,True
1162726835114971136,"siktir git kendini orada",False,False,0,0,0,0,1,228277047,9,18152,567,105,11950,NA,0,1,1,21,0,4,1,0,1,5,True
1162726835807039489,"ay bi sg aq bi defol yaa",False,False,0,0,0,0,2,1144631126201438208,0,1220,76,73,393,ankara,0,0,1,18,0,7,1,0,2,2,True
1162726836884967427,"aynen gardaşım hasan piçi için lazım",False,False,0,0,0,0,2,3095882311,4,3087,414,98,604,kırşehir,0,0,2,31,0,6,2,0,1,5,True
1162726837178556416,"göz zevki buysa senin ki zaten bozukmuş aq",False,False,0,0,0,0,1,1121840180586078209,0,3929,81,142,158,düzce,0,0,1,35,0,8,1,0,1,4,True
1162726838977929218,"cok basit ananizin aminda ibne imamoğlunerede",False,False,0,0,1,0,0,240471808,8,1740,164,48,1106,düzce,0,4,3,43,0,6,2,0,1,7,True
1162726841830051840,"ertas ile ertaş arasındaki ayrımı yapamayan insanların türkçe dersi vermeye kalkması da tuhaf bir de seviyesiz muhabbetin midemi bulandırmaya başladı hadi defol git",False,False,0,0,0,0,1,302634201,8,4009,1900,1683,3349,ankara,0,3,5,142,0,23,5,0,1,6,True
1162730593282600962,"aynasız şal bağlayabiliyorum aqq",False,False,0,0,0,0,0,1000720064482631682,1,32317,243,903,5813,istanbul,0,0,0,29,0,4,0,0,0,7,False
1162730601553809408,"bu kımıl zararlısına çıktığı yeri beğenmeyen soytarı resimle karşılık verirdim ama malum twittır kuralları",False,False,0,0,0,0,2,223199669,9,2588,192,188,1034,elbistan,0,3,2,95,0,14,2,0,1,6,True
1162730653877788673,"bende dışarda özgür oldugunu göruyorum ama hep bi uzaklara götürmek istiyorum onuhayır olsun inşallahbizler yagmuru camlardan izledikonlar penceresiz yerlerde dinlediler sadece",False,False,1,5,0,0,3,97184872,10,16791,386,1791,1242,türkiye,4,0,1,156,0,21,1,0,0,7,False
1162734385751298048,"hoşt canım",False,False,0,0,0,0,1,752943374206898176,3,10737,300,196,2292,ankara,0,0,1,9,0,2,1,0,1,4,True
1162734579146526721,"allahım akıl dağıtırken sen bu tr nin üstüne davul tozu mu ektin şu embesil cesedini nereden çıkaracaklar merak ettim",False,False,5,11,0,0,0,399574114,8,6763,347,2220,27018,istanbul,0,3,4,101,0,19,3,1,1,5,True
1162735598198755329,"çağımızın en büyük sorunu akıllılar hep kuşku içindeyken aptal küstahça kendinden emindir bertrand russel",False,False,22,97,0,0,0,833071723893387264,2,28505,4120,4051,1147,ankara,0,4,3,95,0,14,3,0,1,6,False
1162737385035243523,"imamoğlu nerede diye soran yavşak lar 3 ay öncesine kadar hesap soracağınız belediye başkanınız bile yoktu artık sorunlarınızı çözmek için arslan gibi belediye başkanınız var istanbul büyük şehir belediye başkanı istanbuldayağmur",False,False,19,97,1,1,1,264951851,8,59812,13822,18420,75110,türkiye,0,6,11,199,0,31,8,0,1,6,True
1162738150718021634,"birini göremeyip özledikçe zamanla ona karşı agresifleşiyorum manyak bak aq",False,False,0,0,0,0,0,832298989433257986,2,8687,718,1163,252,manisa,0,0,1,70,0,10,1,0,2,7,False
1162738152592818176,"idam çıkarsa götünü kına yakarsın artık",False,False,0,0,0,0,1,810892358321664001,2,7092,311,30,5011,ankara,0,3,1,34,0,6,1,0,1,5,True
1162741957938089984,"öğrenci eskort bayanlar masaj duş grup sex detaylar için ara canim 0553 071 78 59 tekirdağ eskort esc bayan kadın türk türbanlı seks liseli üniversiteli gizli porn porno azgın güzel kızlar sakso olgun dul evli çift anal oral fetiş cimcif sakso am göt ünva sikiş kadın",False,False,0,0,2,2,0,35830834,10,15,21,3,46,tekirdağ,2,8,47,222,0,46,31,4,7,4,True
1162741965835907074,"sıkıntılı ruh hastası manyak",False,False,0,0,0,0,1,3366059867,4,3816,86,212,1662,ankara,0,0,1,25,0,4,1,0,1,6,True
1162741968436375552,"işemeyin der gibi bakıyordu üzgün tuvalet mi olur amk",False,False,0,0,0,1,0,980020657814757376,1,7974,395,826,1794,türkiye,0,2,2,45,0,9,2,0,1,5,False
1162741976611131393,"oglum sen ne ayaksin lan ist su altinda biraz cakis amk gotunu kaldirda bi gel baj kente olu var zarar var hadi hadi hadi",False,False,0,0,0,0,1,360645629,8,1640,195,104,6803,istanbul,0,1,0,98,0,24,0,0,1,4,True
1162747194002300930,"bu profilin sahibi orospu uşaqları ilə məşğul olmur",False,False,10,91,0,0,0,992868294351904768,1,724,329,205,11,kocaeli,0,1,1,44,0,8,1,0,1,5,True
1162749467747135489,"uzun zaman sonra bi halısahaya gidelim dedik havaya bak  amına koyayım",False,False,0,0,0,0,0,2701956900,5,9155,153,158,4082,adapazarı,0,0,1,59,0,11,1,0,1,5,False
1162749470242758656,"puşt bak mekan beğenmiyor ulan düğünümde oynatmam seni",False,False,0,0,0,0,1,313229965,8,4163,303,237,5168,ankara,0,0,1,48,0,8,1,0,1,6,True
1162749485145047040,"şu orospu çocuğunu çağırma buraya ya",False,False,0,0,0,0,3,3524049317,4,12425,239,262,8776,kadıköy,0,0,0,31,0,6,0,0,1,5,True
1162749488664076293,"lanet istanbul sözleşmesine göre namus kavramı sözde namus olarak adlandırılıyor benim namusum sözde değildir allah kimseye vermesin ama aynı durumda olsam bıçaklamakla kalmaz ikisinin derisini yüzer davul diye gererdim gelsin hangi kanun kim elimden alabiliyorsa alsın",False,False,0,0,0,0,1,928013133486153728,2,23918,523,595,33456,mersin,0,8,4,234,0,36,4,0,1,6,True
1162749489817542656,"imamoğlunerede ananizin amina aq cocuklari sizi selle adamin ne ilgisi var",False,False,0,0,1,0,0,557093567,7,2398,70,249,8615,eskişehir,0,1,2,64,0,11,1,0,1,5,True
1162751696491155464,"forex te nasıl sürekli kazanılır 3 hedef hareket amaçlanan sonuca erişme gayesidir ulaşılacak gaye yoksa hareket savruktur yola çıkmadan önce makul hedefler belirlenmelidir az dahi olsa kesin yakalanabilecek hedefolmalı ve yeni hedef için motivasyon olacaktır bist100",False,False,42,59,2,0,0,1052497032282341376,1,15011,861,5856,2981,türkiye,2,8,18,232,0,36,10,2,1,6,False
1162753243400851463,"ya sen yobaz mısın kardeşim",False,False,0,0,0,0,2,4838052963,3,2673,459,543,1211,eskişehir,0,0,1,23,0,5,1,0,1,4,True
1162753247393832960,"23 profilin güzel hoşt senden nefret ediyorum ammdmsmx",False,False,0,3,0,0,0,1014417103607214080,1,20064,4198,4553,3904,gaziantep,0,0,0,48,0,8,0,0,1,6,True
1162757024008081408,"gayet normal hiç şaşırmadık nice camilerde buna benzer görüntüler var",False,False,0,0,0,0,1,1477342068,6,6337,84,39,109,NA,0,4,2,60,0,10,2,0,0,6,False
1162757031985582083,"defol jangne bu takimi rahat birak serefsiz burasi arpalik degil",False,False,0,0,0,0,1,1106095999121014784,0,7,3,0,1,bursa,0,1,1,55,0,10,1,0,1,5,True
1162760126891212800,"birine su götünü yudumlama isteği rahat bırakmıyor beni",False,False,1,1,0,0,0,1107990672538304512,0,632,107,98,84,konya,0,0,1,52,0,8,1,0,1,6,False
1162764583049863169,"büyümedim hâlâ sersem sizi takmıyorum bu da benim stilim",False,False,0,0,0,0,0,937169703298093062,2,1848,184,193,826,bandırma,0,2,2,52,0,9,2,0,1,5,False
1162764583909638145,"telde ſex telefonda ſeks kadikoy travesti kedicikalev görüntülü sohbet camda şov cam show ſanal ſanalſex 0544 950 41 93",False,False,0,1,2,1,0,1148077983888039940,0,2,12,88,40,amasya,7,36,8,101,0,19,8,0,1,5,True
1162764584584916993,"özlüyorsun gülüşü aklına geliyor salak sırıtıyorsun dimi biliyorum bende de oluyor çünkü",False,False,0,1,0,0,0,1132757758388973568,0,58578,4753,4424,3468,bursa,0,2,5,79,0,12,5,0,1,6,False
1162767964598407168,"ya gerzek burası sizin son selfienizi galerinizdeki son fotoyu kimsenin düşmediği lavaş gibi dümdüz götünü paylaşacağınız yer değil bi salın artık şu  amına koduğumun yerini",False,False,2,5,0,0,0,1014153142840233984,1,13115,1610,1684,489,türkiye,0,0,1,153,0,25,1,0,3,6,True
1162768351086698496,"siz yokken biz vardık ne amınakoyim 5 yaşında mısınız",False,False,0,0,0,0,0,1127625695952363521,0,240,24,18,648,turkey,0,0,0,45,0,9,0,0,0,5,True
1162768366467203073,"aktroller yalaka isim gizleyerek sahada yine sen ve",False,False,0,0,0,0,2,767074678716391425,3,4289,1217,380,6245,türkiye,0,0,1,47,0,8,1,0,1,5,True
1162775906219429889,"monaco kadrosunda falcao yok amk şaka gibi bizi kekliyor bu ibne",False,False,0,0,0,0,0,1633644871,6,2146,543,233,2245,antalya,0,0,1,57,0,11,1,0,2,5,True
1162775909067309057,"ödemeler elden 0539 520 82 49 merhaba canım sınırsız doya doya bir ilişki için doğru kişi benim ve iddalıyım konya eskort konya selçuklu akşehir meram ereğli karatay sex eskort eskort bayan sex masaj porno ifşa mutluson",False,False,0,0,1,2,0,1158578049220321281,0,2,12,119,18,osmaniye,12,1,10,184,2,36,10,0,4,5,True
1162779685643870209,"4 kişi hariç kimse anlamayacak yalansa yalan de amkk",False,False,0,0,0,0,1,1034939367419269126,1,10699,176,266,1737,ankara,0,3,0,44,0,9,0,0,0,4,True
1162779686273015810,"ülkemizin başına gelmiş en büyük felaket olan yobaz zihniyetin açtığı yaraları yarattığı tahribatı çocuklarımızın torunları zor toparlayacak yobaz akp kafası benim hiçbir şeyimi temsil edemez",False,False,0,0,0,0,5,1107568651882901504,0,6202,46,18,1409,istanbul,0,3,2,167,0,25,2,0,2,6,True
1162779691440320517,"al beni yar götürr götür budala",False,False,0,0,0,0,0,1150643493016166400,0,13956,464,501,2355,izmir,0,10,0,33,0,6,0,0,1,5,False
1162783450375626752,"serfz ben sevdiğimi demez isem sevmek derdi boğar beni bahçelievler eskort bahçelievler eskort sex masaj salonu bayan",False,False,0,1,1,1,0,1158744695780065281,0,0,12,0,3,tokat,0,3,1,101,0,17,1,0,2,5,True
1162783454297243650,"ey amınakoyduğumun çocukları sosyal medyadan futbolcuya takıma teknik heyete sövemekle bu işler olmuyor biz takım 2 0 mağlupken canım feda olsun bestesini avazımız çıktığı kadar giryorduk",False,False,0,0,0,0,0,958626868902670336,1,8775,212,240,1329,tarsus,0,5,10,162,0,26,10,0,0,6,True
1162786969723654144,"şimdi sizi 1982 83 sezonunun açılışına ali sami yen stadı ndaki galatasaray mersin idman yurdu maçına götünü trt spor muhabiri ilker yasin hem futbolun gücünü anlatıyor hem de taraftarlarla hoş bir sohbet gerzek",False,False,17,98,0,1,0,368948189,8,1,5,1242778,230384,türkiye,0,7,15,194,0,33,13,1,2,5,False
1162787226176167936,"serfz oiduğu kadar oimadığı kader kartal eskort kartal eskort bayan sex masaj salonu bayan",False,False,0,1,1,1,0,1159170994168369152,0,0,12,1,3,bilecik,0,3,5,77,0,14,3,0,2,5,True
1162787233717526528,"nasıl kaşar uğraşıyoz ağa deli oluyorum",False,False,0,0,0,0,1,2530375048,5,11554,84,308,1436,isparta,0,0,4,39,0,6,4,0,1,6,True
1162791003578949633,"mustafa hakkında herşey gayet güzel film",False,False,0,0,0,0,1,190015637,9,42077,1576,1273,33170,istanbul,0,0,1,35,0,6,1,0,0,5,False
1162791008326828032,"kankam bir gerizeka",False,False,0,0,0,0,0,949351618113425409,1,3917,356,805,1998,istanbul,1,1,1,19,1,3,1,0,1,6,True
1162791014932914177,"kaskimi taktım bisiklet yoluna geldim cok havaliyim diyordum ki yanda düğün varmis gaydiriguppak caliyo tüm modum gitti",False,False,0,0,0,0,0,700101889006903300,3,2623,227,88,427,NA,1,1,2,103,0,17,2,0,0,6,False
1162791016073781249,"bu nasıl maç yönetmek amcık hakem",False,False,0,0,0,0,0,707951245,7,8701,302,62,1598,ankara,0,0,1,28,0,6,1,0,1,4,True
1162794787021426688,"şarap mı içiyon zampara",False,False,0,0,0,0,1,2302756879,5,13338,42,474,6125,istanbul,0,0,1,20,0,4,1,0,1,5,True
1162798560850698240,"yoo bu konuşan kemal kılıçdaroğlu kendisine yakıştığı şekilde gayet de güzel konuşmuş tersini söyleseydi şaşırabilirdik",False,False,0,0,0,0,2,211289582,9,32664,4847,7701,88000,antalya,0,7,6,106,0,15,6,0,0,7,False
1162798565481230336,"her konuda fikrim yok yok ben güzelim yok dişim güzel yok popom güzel diyen aptal laf söyledim diye hemen eleştiren olduk ben kadının böyle değersizleştirilmesine tahammül edemiyorum",False,False,0,1,0,0,0,1151898365753462784,0,758,276,300,368,gaziantep,0,5,3,160,0,27,3,0,1,5,True
1162802342061858817,"yavşak olmasa idi şu an içlerinden gelen tüm çatırtılara şahitlik ederdik işin en keyifli kısmından yine olmaz olasıca yavşak yüzünden mahrum kalıyoruz o vakit ne diyormuşuz yavşak hak hırsızı kansız şerefsizler",False,False,0,0,3,0,0,1137274644355047424,0,1432,377,354,1335,denizli,1,7,5,196,0,31,4,1,3,6,True
1162806101198430209,"burada karı pazarlayan adnan oktarı masum göstermeye çalışan zibidi kendinizi çokmu zeki sanıyorsunuz",False,False,0,0,0,0,0,1920039332,6,30,7,0,1,ankara,0,2,1,92,0,13,1,0,1,7,True
1162806102058254338,"fikret senin ben amk totoş",False,False,0,0,0,0,1,1308484824,6,2385,61,307,2329,ankara,0,0,1,22,0,5,1,0,2,4,True
1162806105652846595,"narinlik isteyen yallah masa tenisine su topuna aq",False,False,0,0,0,0,0,923687861219708937,2,19344,37,899,1619,ankara,0,1,0,43,0,8,0,0,1,5,True
1162807860545429504,"ulan 40 h orospu 40 gün uğraşsalar senin gibi bir piç i dünyaya getiremezken sen nasıl oldun diye hiç düşündünmü emre",False,False,7,22,0,0,1,3287972871,4,60590,5063,5904,63450,türkiye,0,2,3,97,0,21,3,0,2,4,True
